,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,602,543.5,127.0,,543.5,127.0,0,543.5,127.0,ML,543.5,127.0,543.5,127.0,543.5,127.0,,,,,,Int_detection
1,603,569.0,209.5,,569.0,209.5,0,556.25,168.25,Recorded: ML [BS: Out of Range],543.5,127.0,569.0,209.5,556.25,168.25,86.35102778774552,43.17551389387276,,,,0
2,604,622.0,269.5,,622.0,269.5,0,578.1666666666666,202.0,Recorded: ML [BS: Out of Range],569.0,209.5,622.0,269.5,578.1666666666666,202.0,80.05623023850174,40.241803858398,-15.823093822889225,,,0
3,605,679.0862426757812,230.46551513671875,105.51727650428074,679.0862426757812,230.46551513671875,0,623.3620808919271,236.4885050455729,Recorded: BS,600.0833333333333,235.75,679.0862426757812,230.46551513671875,603.3965606689453,209.1163787841797,69.15583931512886,26.214316667922905,-41.249292828669994,,,0
4,606,678.3276977539062,230.5689697265625,111.72418440345791,678.3276977539062,230.5689697265625,0,659.8046468098959,243.5114949544271,Recorded: BS,668.5574951171876,270.9770100911458,678.3276977539062,230.5689697265625,618.3827880859375,213.40689697265626,0.7655672737663807,15.588314806914052,0.2245707465733949,,,0
5,607,677.1757202148438,229.94595336914062,77.02702282172777,677.1757202148438,229.94595336914062,0,678.1965535481771,230.32681274414062,Recorded: BS,696.2472127278646,250.53448486328128,677.1757202148438,229.94595336914062,628.1816101074219,216.1634063720703,1.3096570666093148,10.17915797489093,-0.26444190650816635,,,0
6,608,677.0,228.00003051757812,125.99999400132947,677.0,228.00003051757812,0,677.5011393229166,229.5049845377604,Recorded: BS,696.5884602864584,217.14213053385416,677.0,228.00003051757812,635.1556658063616,217.85435267857142,1.9538406634467063,7.176123765890882,-2.082778630610967,,,0
7,609,675.2078857421875,227.56741333007812,90.84269814855361,675.2078857421875,227.56741333007812,0,676.4612019856771,228.50446573893228,Recorded: BS,676.8057250976561,228.6831563313802,675.2078857421875,227.56741333007812,640.1621932983398,219.06848526000977,1.8435919136227674,5.151643956373898,0.0025713053189098116,-1.5073347113582714,281.61963208940796,0
8,610,675.3483276367188,227.3426971435547,86.51685686221754,675.3483276367188,227.3426971435547,0,675.8520711263021,227.63671366373697,Recorded: BS,675.4212646484376,227.50394694010416,675.3483276367188,227.3426971435547,644.071763780382,219.9878421359592,0.264993000332392,4.016211949014955,-0.3986388740611333,-3.1049595941550585,244.60904722057344,0
9,611,675.2000122070312,228.1000213623047,106.39999169427756,675.2000122070312,228.1000213623047,0,675.2520751953125,227.6700439453125,Recorded: BS,675.2429402669271,226.76896158854166,675.2000122070312,228.1000213623047,647.1845886230469,220.79906005859374,0.771710722349175,3.21679234939336,1.3736916023372576,-1.2125297923451706,233.54016798282285,0
10,612,675.3905029296875,228.4589080810547,86.47945207573684,675.3905029296875,228.4589080810547,0,675.3129475911459,227.9672088623047,Recorded: BS,674.6520792643229,227.70337422688803,675.3905029296875,228.4589080810547,649.7487626509233,221.49540987881747,0.40630824790206016,2.657045637049007,0.5866394700905666,-1.9830181937739921,210.58099694070194,0
11,613,,,,675.3905029296875,228.4589080810547,1,675.3270060221354,228.3392791748047,Non,675.3738199869792,228.26437377929688,,,661.738808371804,230.71894697709516,,,,,,
12,614,,,,675.3905029296875,228.4589080810547,2,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,671.4106722745029,232.44248407537287,,,,,,
13,615,,,,675.3905029296875,228.4589080810547,3,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,676.2643543590199,228.71147571910512,,,,,,
14,616,,,,675.3905029296875,228.4589080810547,4,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.9283780184659,228.52905689586294,,,,,,
15,617,,,,675.3905029296875,228.4589080810547,5,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.6613603071733,228.33723310990766,,,,,,
16,618,,,,675.3905029296875,228.4589080810547,6,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.4990678267045,228.20204717462713,,,,,,
17,619,,,,675.3905029296875,228.4589080810547,7,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3527499112216,228.24376331676137,,,,,,
18,620,,,,675.3905029296875,228.4589080810547,8,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3693514737216,228.32480829412287,,,,,,
19,621,,,,675.3905029296875,228.4589080810547,9,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3731855912642,228.42628201571378,,,,,,
20,622,,,,675.3905029296875,228.4589080810547,10,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3905029296875,228.4589080810547,,,,,,
21,623,,,,675.3905029296875,228.4589080810547,11,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3905029296875,228.4589080810547,,,,,,
22,624,,,,675.3905029296875,228.4589080810547,12,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3905029296875,228.4589080810547,,,,,,
23,625,,,,675.3905029296875,228.4589080810547,13,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3905029296875,228.4589080810547,,,,,,
24,626,,,,675.3905029296875,228.4589080810547,14,675.3905029296875,228.4589080810547,Non,675.3738199869792,228.26437377929688,,,675.3905029296875,228.4589080810547,,,,,,
25,627,674.6236572265625,227.70225524902344,136.5730423702953,674.6236572265625,227.70225524902344,0,675.1348876953125,228.2066904703776,Recorded: BS,675.3738199869792,228.26437377929688,674.6236572265625,227.70225524902344,675.3207896839489,228.39012145996094,,0.09793638686876902,,,,0
26,628,674.9655151367188,227.91378784179688,174.94830623577764,674.9655151367188,227.91378784179688,0,674.9932250976562,228.02498372395834,Recorded: BS,674.8792724609375,227.9544728597005,674.9655151367188,227.91378784179688,675.2821544300426,228.34056507457387,0.40201103037336133,0.06283723559348843,7.442561076377943,,,0
27,629,675.2642211914062,228.0754852294922,190.18862939118117,675.2642211914062,228.0754852294922,0,674.9511311848959,227.89717610677084,Recorded: BS,674.8515625,227.8432769775391,675.2642211914062,228.0754852294922,675.270674272017,228.30570845170453,0.3396635869422272,0.03669847661891022,19.711276713800594,,,0
28,630,673.5000610351562,228.0,241.49998692906593,673.5000610351562,228.0,0,674.5765991210938,227.99642435709634,Recorded: BS,674.9090372721355,227.76936848958334,673.5000610351562,228.0,675.0988159179688,228.26398953524503,1.7657743561314714,0.17684954579169812,-58.12579287179472,,,0
29,631,673.4345703125,227.72691345214844,250.4769024660509,673.4345703125,227.72691345214844,0,674.0662841796875,227.93413289388022,Recorded: BS,674.2020670572916,228.09567260742185,673.4345703125,227.72691345214844,674.9210038618608,228.1974445689808,0.2808296589954871,0.18985615563488825,6.873307203884637,29.43594008847993,68.85581758601475,0
